0,1,2,3,4,5,6,7
-0.195,-0.085,-0.171,-0.28800000000000003,-0.12,-0.22,-0.166,-0.049
-0.132,-0.1,-0.166,-0.281,-0.132,0.012,-0.09300000000000001,-0.107
-0.244,-0.122,-0.122,-0.28600000000000003,-0.081,-0.076,-0.022000000000000002,-0.068
-0.22899999999999998,-0.125,-0.139,-0.276,-0.095,-0.20800000000000002,-0.024,-0.1
-0.11,-0.09300000000000001,-0.17800000000000002,-0.16399999999999998,-0.127,0.017,-0.01,-0.039
-0.129,-0.09,-0.198,-0.12,-0.107,-0.115,0.017,-0.083
-0.039,-0.059000000000000004,-0.083,-0.085,-0.198,-0.142,-0.039,-0.149
-0.066,-0.034,-0.078,-0.159,-0.159,-0.203,-0.049,-0.107
-0.024,-0.095,-0.083,-0.098,-0.225,-0.127,-0.095,-0.166
0.015,-0.156,-0.08800000000000001,-0.044000000000000004,-0.161,-0.08800000000000001,-0.034,-0.142
-0.061,-0.251,-0.061,-0.039,-0.171,-0.09,-0.073,-0.146
-0.12,-0.156,-0.042,0.024,-0.066,-0.015,-0.13699999999999998,-0.068
-0.146,-0.132,-0.032,-0.08800000000000001,-0.161,-0.125,-0.11,-0.055999999999999994
-0.006999999999999999,-0.051,-0.02,-0.051,-0.149,-0.02,-0.039,-0.239
-0.028999999999999998,-0.18600000000000003,-0.046,-0.055999999999999994,-0.11199999999999999,-0.127,-0.022000000000000002,-0.154
-0.01,-0.095,-0.107,-0.115,-0.1,-0.085,-0.073,-0.09
-0.08800000000000001,-0.042,-0.063,0.002,-0.055999999999999994,-0.222,-0.154,-0.125
-0.122,-0.09300000000000001,-0.146,-0.071,-0.115,-0.073,-0.146,-0.115
-0.09300000000000001,-0.13699999999999998,-0.11699999999999999,-0.095,-0.068,-0.17600000000000002,-0.146,-0.015
-0.095,-0.081,-0.17600000000000002,-0.09300000000000001,-0.054000000000000006,-0.081,-0.105,-0.127
-0.083,-0.01,-0.17600000000000002,-0.2,0.071,-0.23199999999999998,-0.11699999999999999,-0.051
-0.049,-0.046,-0.139,-0.059000000000000004,-0.054000000000000006,0.073,-0.115,-0.028999999999999998
-0.14400000000000002,-0.2,-0.22699999999999998,-0.146,-0.13699999999999998,-0.19,-0.017,-0.078
-0.142,-0.203,-0.22699999999999998,-0.046,-0.09300000000000001,-0.068,0.037000000000000005,-0.21
-0.2,-0.054000000000000006,-0.305,-0.024,-0.151,0.02,0.02,-0.183
-0.217,-0.028999999999999998,-0.198,-0.1,-0.149,-0.244,-0.032,-0.027000000000000003
-0.063,-0.146,-0.049,-0.13699999999999998,-0.085,-0.09,-0.105,-0.09
0.066,-0.129,-0.09300000000000001,-0.095,-0.017,-0.261,-0.083,-0.16399999999999998
-0.002,-0.159,-0.1,-0.127,-0.095,-0.17800000000000002,-0.107,-0.127
-0.059000000000000004,-0.081,-0.071,0.015,-0.23399999999999999,-0.055999999999999994,-0.115,-0.1
-0.09,-0.12,-0.049,-0.09300000000000001,-0.107,-0.022000000000000002,-0.115,-0.068
0.105,-0.11699999999999999,-0.034,-0.022000000000000002,-0.063,-0.11,-0.195,0.068
-0.09300000000000001,-0.139,-0.054000000000000006,0.139,-0.244,-0.059000000000000004,-0.18600000000000003,-0.039
-0.149,0.063,-0.042,-0.13699999999999998,-0.127,-0.017,-0.027000000000000003,-0.054000000000000006
-0.161,-0.066,0.046,0.034,-0.08800000000000001,-0.225,-0.076,-0.066
-0.134,-0.127,-0.066,-0.083,-0.046,-0.005,-0.18600000000000003,-0.042
-0.071,-0.188,-0.028999999999999998,-0.044000000000000004,-0.098,0.034,-0.212,-0.1
-0.247,0.012,-0.055999999999999994,-0.032,-0.23199999999999998,-0.195,-0.183,-0.125
-0.266,0.034,-0.027000000000000003,-0.02,0.049,-0.142,-0.132,-0.254
-0.083,0.039,0.044000000000000004,-0.078,-0.161,0.022000000000000002,-0.015,-0.11699999999999999
-0.063,-0.115,-0.261,-0.127,-0.215,-0.198,-0.078,-0.032
-0.18600000000000003,-0.059000000000000004,-0.159,-0.159,0.042,-0.076,-0.098,-0.129
-0.166,0.049,-0.09300000000000001,-0.154,0.13699999999999998,-0.028999999999999998,-0.11199999999999999,-0.054000000000000006
-0.127,-0.022000000000000002,-0.161,-0.22899999999999998,-0.11699999999999999,-0.115,-0.002,-0.18100000000000002
-0.098,-0.078,-0.166,-0.037000000000000005,-0.034,-0.098,0.027000000000000003,-0.151
-0.044000000000000004,-0.142,-0.273,-0.08800000000000001,0.028999999999999998,-0.273,-0.006999999999999999,-0.054000000000000006
-0.059000000000000004,0.005,-0.051,0.01,-0.159,0.032,-0.081,-0.10300000000000001
-0.127,0.01,-0.071,-0.044000000000000004,-0.139,-0.166,-0.071,-0.168
-0.049,-0.166,-0.073,-0.129,-0.081,-0.028999999999999998,-0.044000000000000004,-0.078
0.098,-0.198,-0.085,0.085,-0.149,-0.071,-0.085,-0.11699999999999999
-0.002,-0.13699999999999998,-0.073,-0.034,-0.183,-0.049,-0.039,-0.17800000000000002
-0.129,-0.12,-0.044000000000000004,-0.078,-0.16399999999999998,-0.125,-0.105,-0.02
-0.02,-0.146,-0.02,-0.037000000000000005,-0.027000000000000003,-0.254,-0.195,-0.13699999999999998
0.017,-0.151,-0.037000000000000005,-0.18100000000000002,0.049,0.1,-0.12,-0.11699999999999999
-0.066,-0.107,-0.081,-0.022000000000000002,-0.332,-0.125,-0.125,-0.125
-0.11699999999999999,0.022000000000000002,-0.11199999999999999,-0.051,-0.166,-0.068,-0.055999999999999994,-0.17600000000000002
-0.098,-0.028999999999999998,-0.10300000000000001,-0.066,-0.044000000000000004,-0.271,-0.076,-0.107
-0.10300000000000001,-0.11699999999999999,-0.078,-0.02,-0.139,-0.055999999999999994,-0.139,-0.054000000000000006
-0.044000000000000004,-0.027000000000000003,-0.212,-0.037000000000000005,-0.146,-0.146,-0.18100000000000002,-0.049
-0.071,-0.012,-0.18600000000000003,-0.22,0.127,0.032,-0.055999999999999994,-0.054000000000000006
-0.085,-0.085,-0.129,-0.183,-0.002,-0.055999999999999994,0.024,-0.063
-0.166,-0.042,-0.142,-0.251,-0.12,-0.154,-0.039,-0.14400000000000002
-0.17600000000000002,-0.006999999999999999,-0.239,-0.049,0.039,-0.049,-0.098,-0.149
-0.193,-0.032,-0.205,-0.149,-0.247,-0.22699999999999998,-0.08800000000000001,0.032
-0.063,-0.146,-0.151,-0.142,-0.095,-0.076,-0.195,0.044000000000000004
0.09,-0.063,-0.14400000000000002,-0.051,0.002,-0.122,-0.134,-0.032
0.006999999999999999,-0.13699999999999998,-0.205,-0.134,-0.122,-0.11,-0.122,-0.044000000000000004
-0.132,-0.14400000000000002,-0.125,-0.1,-0.159,-0.222,-0.015,-0.125
-0.212,-0.055999999999999994,-0.09,-0.002,-0.098,0.01,-0.061,-0.049
0.034,-0.032,-0.078,-0.098,-0.18100000000000002,-0.078,-0.115,-0.049
0.044000000000000004,-0.168,-0.024,-0.08800000000000001,-0.217,-0.081,-0.054000000000000006,-0.1
0.054000000000000006,-0.068,-0.08800000000000001,-0.22,-0.18100000000000002,-0.17800000000000002,-0.037000000000000005,-0.073
-0.044000000000000004,-0.002,0.015,-0.217,-0.139,-0.242,-0.083,-0.039
-0.154,-0.11,0.0,-0.078,-0.024,-0.217,-0.18100000000000002,-0.022000000000000002
-0.11,-0.059000000000000004,-0.034,-0.068,-0.156,0.0,-0.183,-0.078
-0.002,-0.02,-0.095,-0.078,-0.22699999999999998,0.105,-0.198,-0.105
-0.085,-0.027000000000000003,-0.18100000000000002,-0.18600000000000003,-0.205,-0.083,-0.083,-0.061
-0.154,-0.022000000000000002,-0.044000000000000004,-0.171,-0.08800000000000001,-0.12,-0.09300000000000001,-0.054000000000000006
-0.14400000000000002,-0.08800000000000001,-0.034,-0.154,-0.17600000000000002,-0.142,-0.073,-0.017
-0.142,-0.081,-0.212,-0.12,-0.105,0.005,-0.12,-0.068
-0.027000000000000003,-0.134,-0.225,-0.146,0.032,-0.01,-0.08800000000000001,0.012
-0.09300000000000001,0.032,-0.161,-0.23199999999999998,-0.10300000000000001,0.015,-0.022000000000000002,-0.105
-0.215,-0.02,-0.068,-0.295,-0.076,-0.1,-0.09300000000000001,-0.142
-0.183,0.115,-0.154,-0.12,-0.073,-0.28600000000000003,-0.046,-0.11199999999999999
-0.18600000000000003,-0.083,-0.171,-0.17800000000000002,0.027000000000000003,-0.11199999999999999,-0.063,-0.129
-0.044000000000000004,-0.195,-0.078,-0.037000000000000005,-0.083,0.012,-0.149,-0.149
-0.002,-0.156,-0.054000000000000006,-0.046,-0.127,0.01,-0.044000000000000004,-0.081
0.059000000000000004,-0.215,-0.046,-0.076,-0.23399999999999999,-0.156,-0.02,-0.183
-0.046,-0.203,-0.01,-0.049,-0.005,-0.18100000000000002,0.068,-0.247
-0.071,-0.217,0.0,-0.085,0.046,-0.039,0.063,-0.2
0.066,-0.166,-0.037000000000000005,-0.12,-0.13699999999999998,-0.222,-0.037000000000000005,-0.115
-0.02,-0.215,0.002,-0.159,-0.037000000000000005,0.002,-0.2,-0.198
0.02,-0.129,-0.166,0.059000000000000004,-0.146,-0.122,-0.217,-0.183
-0.037000000000000005,-0.085,-0.039,-0.049,-0.18100000000000002,-0.095,-0.122,-0.198
0.006999999999999999,-0.024,-0.01,-0.081,-0.18100000000000002,-0.061,-0.017,-0.29100000000000004
-0.098,-0.105,-0.066,-0.051,-0.054000000000000006,-0.134,-0.012,-0.146
-0.08800000000000001,-0.042,-0.115,-0.006999999999999999,-0.156,-0.149,-0.2,-0.061
-0.068,-0.022000000000000002,-0.13699999999999998,-0.059000000000000004,0.024,-0.055999999999999994,-0.22699999999999998,-0.024
-0.059000000000000004,0.044000000000000004,-0.159,-0.073,-0.034,0.02,-0.105,-0.032
-0.105,0.066,-0.225,-0.051,-0.149,-0.032,0.006999999999999999,-0.151
-0.095,0.032,-0.361,-0.142,0.017,-0.005,-0.027000000000000003,-0.149
-0.076,-0.028999999999999998,-0.22899999999999998,-0.132,-0.168,0.122,-0.059000000000000004,-0.105
-0.095,-0.076,0.024,-0.071,-0.254,-0.073,-0.156,-0.078
-0.139,0.015,-0.193,-0.042,-0.10300000000000001,0.13699999999999998,-0.256,-0.09300000000000001
-0.18600000000000003,0.049,-0.317,-0.11699999999999999,0.006999999999999999,-0.055999999999999994,-0.132,-0.037000000000000005
-0.139,0.068,-0.259,-0.122,-0.125,-0.242,-0.028999999999999998,-0.078
-0.08800000000000001,-0.13699999999999998,-0.22699999999999998,-0.22699999999999998,0.027000000000000003,-0.142,-0.046,-0.076
-0.054000000000000006,-0.115,-0.171,-0.054000000000000006,-0.271,0.0,-0.076,-0.032
-0.042,-0.09300000000000001,-0.22,-0.1,-0.215,-0.17800000000000002,-0.146,-0.034
-0.107,-0.168,-0.085,0.044000000000000004,-0.159,0.005,-0.14400000000000002,-0.051
-0.09,-0.225,-0.122,-0.034,-0.17800000000000002,-0.146,-0.18600000000000003,-0.071
-0.09300000000000001,-0.237,-0.037000000000000005,-0.081,-0.115,-0.13699999999999998,-0.142,-0.068
-0.134,-0.049,-0.083,-0.125,-0.242,-0.156,-0.12,-0.054000000000000006
-0.16399999999999998,0.012,-0.034,-0.063,-0.256,-0.127,-0.198,-0.071
-0.081,0.068,-0.02,0.022000000000000002,-0.276,-0.066,-0.13699999999999998,-0.098
-0.107,-0.11199999999999999,-0.002,-0.125,-0.042,-0.125,-0.105,-0.061
-0.085,-0.071,0.02,-0.061,-0.149,-0.13699999999999998,-0.061,-0.11699999999999999
-0.159,-0.061,-0.14400000000000002,-0.132,-0.107,-0.073,-0.078,-0.095
-0.19,0.017,-0.049,-0.11699999999999999,-0.044000000000000004,-0.115,-0.042,-0.078
-0.129,-0.08800000000000001,-0.017,-0.19,-0.125,-0.28800000000000003,-0.083,-0.071
-0.066,-0.11699999999999999,-0.022000000000000002,-0.146,-0.098,-0.061,-0.107,0.0
-0.105,-0.12,-0.161,-0.115,-0.149,0.002,-0.11699999999999999,-0.11199999999999999
-0.21,-0.09300000000000001,-0.161,-0.09,-0.168,-0.095,-0.068,-0.09
-0.11699999999999999,-0.156,-0.095,-0.129,-0.156,-0.049,-0.083,-0.183
-0.11,-0.161,-0.095,-0.21,-0.071,-0.024,-0.034,-0.18100000000000002
-0.1,-0.159,-0.095,-0.215,0.005,-0.10300000000000001,0.039,-0.2
-0.149,-0.11,-0.251,-0.046,0.098,-0.149,-0.017,-0.078
-0.068,-0.161,-0.083,-0.105,-0.13699999999999998,-0.149,-0.08800000000000001,-0.059000000000000004
-0.051,-0.12,-0.068,-0.115,-0.107,0.1,-0.105,-0.159
-0.034,-0.146,-0.11,-0.134,-0.083,0.005,-0.063,-0.154
0.02,-0.154,-0.051,0.022000000000000002,-0.055999999999999994,-0.055999999999999994,-0.054000000000000006,-0.154
-0.012,-0.18600000000000003,-0.105,-0.01,-0.13699999999999998,-0.046,-0.11199999999999999,-0.205
0.073,-0.156,-0.02,-0.017,-0.22699999999999998,-0.107,-0.066,-0.16399999999999998
-0.022000000000000002,-0.09,-0.017,-0.01,-0.11699999999999999,-0.027000000000000003,-0.08800000000000001,-0.132
-0.071,-0.107,-0.034,-0.037000000000000005,-0.14400000000000002,0.042,-0.054000000000000006,-0.161
-0.071,-0.11699999999999999,0.027000000000000003,-0.051,-0.122,0.076,-0.09,-0.09
-0.098,-0.1,-0.10300000000000001,-0.134,-0.18100000000000002,-0.083,-0.139,-0.171
-0.1,-0.055999999999999994,0.01,-0.051,-0.212,-0.19,-0.122,-0.1
-0.081,0.01,-0.095,-0.10300000000000001,-0.122,-0.076,-0.159,-0.139
-0.156,-0.073,-0.222,0.027000000000000003,0.051,-0.027000000000000003,-0.14400000000000002,-0.071
-0.151,-0.09,-0.251,-0.078,-0.076,0.061,-0.105,-0.085
-0.12,-0.107,-0.146,-0.217,-0.076,-0.073,-0.081,-0.11
-0.068,-0.039,-0.171,-0.127,-0.081,-0.055999999999999994,-0.085,-0.11199999999999999
-0.10300000000000001,-0.046,-0.3,-0.18600000000000003,0.02,-0.068,-0.10300000000000001,-0.105
-0.16399999999999998,-0.081,-0.134,-0.171,-0.068,-0.039,-0.1,-0.061
-0.11699999999999999,-0.21,-0.16399999999999998,-0.21,-0.098,-0.095,-0.081,-0.061
-0.083,-0.09300000000000001,-0.14400000000000002,-0.134,-0.11,-0.139,-0.132,-0.017
-0.09,-0.068,-0.149,-0.055999999999999994,-0.156,-0.134,-0.085,-0.071
-0.042,-0.09,-0.17800000000000002,-0.198,-0.081,-0.139,-0.066,-0.059000000000000004
-0.037000000000000005,-0.22699999999999998,-0.068,-0.166,-0.095,-0.166,-0.09,-0.19
-0.107,-0.129,-0.14400000000000002,-0.168,-0.17300000000000001,-0.183,-0.159,-0.024
-0.10300000000000001,-0.049,-0.151,-0.127,-0.18600000000000003,0.017,-0.23399999999999999,-0.017
-0.059000000000000004,-0.08800000000000001,-0.098,-0.151,-0.22899999999999998,0.028999999999999998,-0.127,-0.042
-0.024,-0.028999999999999998,-0.098,-0.11199999999999999,-0.195,-0.034,-0.105,-0.10300000000000001
-0.059000000000000004,-0.127,-0.059000000000000004,-0.061,-0.095,-0.08800000000000001,-0.022000000000000002,-0.18100000000000002
-0.10300000000000001,-0.139,-0.115,-0.13699999999999998,-0.11699999999999999,-0.205,-0.015,-0.151
-0.122,-0.17800000000000002,-0.042,-0.122,-0.002,-0.247,-0.081,-0.1
-0.034,-0.105,0.002,-0.212,-0.006999999999999999,-0.127,-0.22699999999999998,-0.059000000000000004
-0.059000000000000004,-0.078,-0.037000000000000005,-0.159,-0.122,-0.134,-0.19,-0.11
-0.098,-0.055999999999999994,-0.125,-0.14400000000000002,-0.17600000000000002,-0.11199999999999999,-0.061,-0.078
-0.105,0.0,-0.183,-0.222,-0.142,-0.015,-0.08800000000000001,-0.098
-0.105,-0.098,-0.046,-0.02,-0.049,-0.12,-0.11,-0.073
-0.085,-0.139,-0.076,-0.239,-0.071,-0.051,-0.2,-0.10300000000000001
-0.18100000000000002,-0.17600000000000002,-0.132,-0.139,-0.054000000000000006,-0.132,-0.122,-0.149
-0.16399999999999998,-0.122,-0.2,-0.132,-0.11,-0.166,-0.032,-0.195
-0.166,-0.083,-0.132,-0.168,-0.11199999999999999,-0.066,0.0,-0.134
-0.14400000000000002,-0.1,-0.09300000000000001,-0.134,-0.083,-0.18100000000000002,-0.054000000000000006,-0.17300000000000001
-0.063,-0.049,-0.159,-0.054000000000000006,-0.107,-0.122,-0.034,-0.115
-0.11699999999999999,-0.122,-0.151,-0.11199999999999999,-0.08800000000000001,-0.083,-0.071,-0.159
-0.10300000000000001,-0.09,-0.051,-0.059000000000000004,-0.161,-0.171,-0.027000000000000003,-0.1
-0.071,-0.08800000000000001,-0.055999999999999994,-0.09300000000000001,-0.071,-0.159,-0.09,-0.061
-0.005,-0.125,-0.02,-0.049,-0.095,-0.042,-0.095,-0.076
-0.098,-0.107,-0.073,-0.027000000000000003,-0.017,-0.142,-0.122,-0.028999999999999998
-0.1,-0.027000000000000003,-0.027000000000000003,0.049,-0.1,-0.066,-0.10300000000000001,-0.034
-0.08800000000000001,-0.129,-0.02,-0.017,-0.139,-0.205,-0.066,-0.12
-0.022000000000000002,-0.146,-0.002,-0.032,-0.122,-0.168,-0.11199999999999999,-0.032
-0.12,-0.055999999999999994,-0.068,-0.01,-0.183,-0.266,-0.183,-0.132
-0.17800000000000002,-0.044000000000000004,-0.129,-0.006999999999999999,-0.037000000000000005,-0.18600000000000003,-0.139,-0.066
-0.159,-0.105,-0.054000000000000006,-0.015,-0.076,-0.12,-0.122,-0.059000000000000004
-0.055999999999999994,-0.132,-0.098,-0.105,-0.22699999999999998,-0.193,-0.168,-0.066
-0.02,-0.012,-0.183,-0.11199999999999999,-0.237,-0.042,-0.059000000000000004,-0.027000000000000003
-0.256,-0.006999999999999999,-0.21,-0.034,-0.10300000000000001,0.006999999999999999,-0.039,-0.09
-0.20800000000000002,0.066,-0.078,-0.183,-0.095,-0.068,0.012,-0.159
-0.085,-0.105,-0.049,-0.068,-0.002,-0.098,-0.044000000000000004,-0.105
-0.028999999999999998,-0.132,-0.171,-0.166,-0.159,-0.17800000000000002,-0.063,-0.006999999999999999
-0.11199999999999999,-0.11699999999999999,-0.19,-0.129,-0.081,0.049,-0.132,-0.066
-0.168,-0.017,-0.159,-0.132,-0.16399999999999998,-0.12,-0.066,-0.015
-0.156,-0.146,-0.046,-0.225,-0.17600000000000002,-0.134,-0.044000000000000004,-0.159
0.0,-0.254,-0.10300000000000001,-0.083,-0.049,0.027000000000000003,0.02,-0.071
-0.066,-0.20800000000000002,-0.203,0.034,-0.17600000000000002,0.028999999999999998,-0.127,-0.005
-0.129,-0.09,-0.066,-0.039,-0.151,-0.20800000000000002,-0.1,0.012
-0.11199999999999999,-0.054000000000000006,0.055999999999999994,-0.059000000000000004,-0.071,-0.046,-0.122,-0.09300000000000001
0.002,-0.134,0.02,-0.115,-0.107,-0.054000000000000006,-0.024,-0.1
-0.015,-0.142,-0.055999999999999994,-0.027000000000000003,-0.166,0.037000000000000005,-0.034,-0.044000000000000004
-0.078,-0.107,0.015,-0.006999999999999999,-0.09,-0.078,-0.066,-0.09300000000000001
-0.071,-0.107,0.063,-0.122,-0.205,-0.105,-0.127,-0.046
-0.028999999999999998,-0.068,0.078,-0.09,-0.17300000000000001,-0.068,-0.115,-0.09
-0.061,-0.125,-0.068,-0.095,-0.134,0.006999999999999999,-0.08800000000000001,-0.042
-0.159,-0.11699999999999999,-0.127,-0.073,-0.132,-0.073,-0.125,-0.127
-0.17300000000000001,-0.078,-0.076,-0.11199999999999999,0.012,-0.005,-0.151,-0.188
-0.16399999999999998,0.005,-0.006999999999999999,-0.18100000000000002,-0.032,0.046,-0.132,-0.151
-0.193,-0.17300000000000001,-0.105,-0.195,0.006999999999999999,-0.16399999999999998,-0.154,-0.01
-0.09300000000000001,-0.032,-0.19,-0.10300000000000001,0.042,-0.051,-0.161,-0.068
-0.16399999999999998,-0.006999999999999999,-0.183,-0.08800000000000001,0.012,0.022000000000000002,-0.054000000000000006,-0.134
-0.127,-0.055999999999999994,-0.08800000000000001,-0.142,-0.225,0.0,-0.015,-0.132
-0.156,-0.156,-0.115,-0.17300000000000001,-0.166,-0.051,-0.068,-0.195
-0.115,-0.095,-0.188,-0.081,-0.002,-0.107,-0.134,-0.156
-0.076,-0.1,-0.225,-0.032,-0.039,-0.063,-0.068,-0.1
-0.032,-0.23399999999999999,-0.071,-0.10300000000000001,-0.122,-0.16399999999999998,0.0,-0.105
-0.066,-0.151,-0.061,-0.198,-0.005,-0.076,-0.024,-0.11699999999999999
-0.051,-0.247,-0.059000000000000004,-0.034,0.015,-0.076,-0.059000000000000004,-0.012
-0.01,-0.21,-0.239,-0.032,-0.125,-0.122,-0.10300000000000001,-0.078
-0.017,-0.193,-0.09,-0.002,-0.278,-0.171,-0.107,-0.142
-0.027000000000000003,-0.10300000000000001,0.012,-0.107,-0.171,-0.024,-0.083,-0.10300000000000001
-0.027000000000000003,-0.049,0.028999999999999998,-0.042,0.01,-0.134,-0.122,-0.151
-0.122,-0.055999999999999994,-0.051,0.122,-0.055999999999999994,-0.125,-0.21,-0.134
-0.122,-0.059000000000000004,-0.22899999999999998,-0.129,-0.132,-0.129,-0.166,-0.071
-0.11199999999999999,-0.076,-0.061,-0.195,-0.159,-0.11699999999999999,-0.134,-0.10300000000000001
-0.081,-0.11699999999999999,-0.02,-0.022000000000000002,-0.149,-0.19,-0.076,-0.244
-0.166,-0.146,-0.127,-0.034,-0.098,-0.005,-0.081,-0.11
-0.28800000000000003,-0.028999999999999998,-0.281,0.012,-0.217,-0.044000000000000004,-0.168,-0.049
-0.222,-0.046,-0.259,-0.215,0.017,-0.19,-0.17600000000000002,0.012
-0.142,-0.107,-0.11699999999999999,-0.23399999999999999,0.063,0.0,-0.149,-0.105
-0.044000000000000004,-0.171,-0.239,-0.09,-0.122,-0.125,-0.054000000000000006,-0.154
-0.098,-0.132,-0.31,-0.1,-0.20800000000000002,0.028999999999999998,-0.1,-0.122
-0.244,0.005,-0.2,-0.049,-0.055999999999999994,-0.11699999999999999,-0.1,-0.039
-0.23199999999999998,0.027000000000000003,-0.159,-0.203,-0.132,-0.264,-0.17600000000000002,-0.09300000000000001
-0.068,-0.278,-0.061,-0.17600000000000002,-0.146,-0.034,-0.127,-0.18600000000000003
0.11199999999999999,-0.254,-0.271,-0.125,-0.156,0.049,0.02,-0.037000000000000005
-0.049,-0.002,-0.188,-0.168,-0.107,-0.14400000000000002,-0.024,-0.13699999999999998
-0.33,-0.028999999999999998,0.105,-0.063,-0.193,-0.222,-0.078,0.002
-0.012,0.042,0.028999999999999998,-0.149,-0.217,-0.054000000000000006,-0.2,0.1
0.312,-0.13699999999999998,-0.015,-0.032,-0.09,-0.071,-0.17600000000000002,-0.281
0.154,-0.055999999999999994,-0.151,-0.098,-0.095,-0.3,-0.09300000000000001,-0.11199999999999999
-0.083,-0.042,-0.034,-0.183,-0.149,-0.2,-0.166,0.01
-0.215,-0.002,0.22899999999999998,0.078,-0.18600000000000003,-0.293,-0.17300000000000001,-0.024
-0.071,-0.127,-0.127,-0.12,0.154,-0.195,-0.281,-0.11199999999999999
-0.039,-0.129,-0.049,0.073,-0.154,-0.037000000000000005,-0.122,0.039
-0.151,-0.09300000000000001,-0.19,-0.11,-0.217,0.055999999999999994,-0.122,-0.13699999999999998
-0.23199999999999998,0.01,0.044000000000000004,-0.193,0.002,-0.198,0.006999999999999999,-0.012
-0.249,-0.015,-0.022000000000000002,-0.11,0.095,-0.049,-0.198,0.08800000000000001
-0.166,0.0,-0.247,-0.10300000000000001,-0.073,-0.212,-0.161,-0.066
-0.183,-0.015,-0.142,-0.063,0.017,-0.14400000000000002,-0.083,-0.166
-0.17300000000000001,-0.027000000000000003,-0.171,-0.17300000000000001,-0.132,-0.134,-0.006999999999999999,-0.034
-0.098,-0.055999999999999994,-0.127,-0.242,-0.16399999999999998,-0.024,-0.078,-0.063
-0.098,-0.146,-0.154,-0.212,-0.146,-0.132,-0.081,-0.125
-0.046,-0.23399999999999999,-0.195,-0.061,0.032,0.02,0.017,-0.11199999999999999
-0.115,-0.183,0.028999999999999998,-0.081,-0.012,-0.205,-0.017,0.006999999999999999
-0.146,-0.11,-0.095,-0.17600000000000002,-0.1,-0.171,-0.054000000000000006,-0.059000000000000004
-0.046,-0.183,-0.049,0.01,-0.022000000000000002,-0.002,-0.127,-0.1
0.134,-0.217,-0.002,-0.063,-0.166,-0.049,-0.139,-0.193
0.022000000000000002,-0.23399999999999999,0.028999999999999998,-0.051,-0.205,-0.18600000000000003,-0.039,-0.244
-0.115,-0.115,-0.049,-0.127,-0.105,-0.10300000000000001,-0.046,-0.261
0.012,-0.225,0.024,-0.055999999999999994,-0.1,-0.21,-0.122,-0.076
0.12,-0.059000000000000004,-0.068,-0.081,-0.139,-0.154,-0.198,-0.08800000000000001
-0.005,-0.149,0.024,-0.01,-0.251,-0.081,-0.098,-0.151
-0.063,-0.066,-0.098,-0.122,-0.154,-0.161,-0.022000000000000002,-0.17800000000000002
-0.127,-0.02,0.024,-0.146,-0.183,-0.161,0.039,-0.076
-0.18600000000000003,-0.012,-0.061,-0.127,-0.11199999999999999,-0.149,-0.055999999999999994,-0.017
-0.09,-0.10300000000000001,-0.22899999999999998,-0.188,-0.154,-0.303,-0.151,0.083
-0.09,-0.034,-0.132,-0.071,-0.051,-0.327,-0.18600000000000003,0.017
-0.215,-0.159,-0.037000000000000005,-0.156,-0.068,-0.068,-0.054000000000000006,0.068
-0.361,-0.049,-0.18100000000000002,-0.188,-0.215,0.024,-0.042,-0.044000000000000004
-0.17800000000000002,-0.039,-0.303,-0.068,-0.17300000000000001,-0.02,-0.161,-0.1
-0.166,0.054000000000000006,-0.205,-0.278,-0.11699999999999999,0.039,-0.139,-0.078
0.059000000000000004,-0.012,-0.002,-0.166,-0.156,-0.239,-0.046,-0.042
0.076,0.14400000000000002,-0.151,-0.049,-0.028999999999999998,-0.08800000000000001,-0.11699999999999999,-0.188
-0.095,-0.051,-0.127,-0.146,0.028999999999999998,-0.161,-0.02,-0.09300000000000001
-0.09,-0.068,-0.195,-0.159,-0.146,-0.068,-0.134,-0.051
-0.073,-0.161,0.027000000000000003,-0.032,-0.215,-0.247,-0.115,-0.071
-0.12,-0.161,-0.149,-0.098,-0.09,-0.005,-0.098,-0.02
-0.127,-0.249,-0.11199999999999999,-0.032,-0.205,-0.078,-0.063,-0.078
-0.071,-0.022000000000000002,0.085,-0.11,-0.11199999999999999,-0.132,-0.083,-0.122
-0.027000000000000003,-0.11199999999999999,-0.002,-0.215,-0.054000000000000006,-0.354,-0.127,0.039
-0.122,-0.066,-0.022000000000000002,0.09300000000000001,-0.122,-0.12,-0.168,0.085
-0.273,-0.171,-0.23399999999999999,-0.17800000000000002,-0.20800000000000002,-0.188,-0.161,-0.044000000000000004
-0.083,0.002,0.12,-0.09,-0.071,0.01,-0.127,-0.066
-0.034,-0.105,-0.027000000000000003,-0.005,-0.217,-0.386,-0.168,-0.024
-0.073,0.159,-0.012,-0.217,-0.11199999999999999,0.061,-0.134,-0.10300000000000001
-0.115,0.063,-0.015,-0.073,-0.139,-0.278,-0.156,-0.13699999999999998
-0.13699999999999998,-0.002,-0.18100000000000002,-0.171,0.14400000000000002,-0.068,-0.188,-0.168
-0.127,-0.027000000000000003,0.006999999999999999,-0.095,0.039,-0.151,-0.071,-0.022000000000000002
-0.129,0.14400000000000002,-0.273,0.076,0.017,0.249,-0.028999999999999998,-0.18100000000000002
-0.10300000000000001,0.055999999999999994,-0.22899999999999998,-0.2,0.09,-0.002,-0.034,-0.18600000000000003
